DCI format,Search Space,Transmission scheme of PDSCH corresponding to MPDCCH
6-2,Type1A-common,"If the number of PBCH antenna ports is one, Single-antenna port, port 0 is used (see Clause 7.1.1), otherwise Transmit diversity (see Clause 7.1.2)"
