DCI format,Search Space,Transmission scheme of PDSCH corresponding to MPDCCH
6-1A or 6-1B,Type2A-common,"If the number of PBCH antenna ports is one, Single-antenna port, port 0 is used (see Clause 7.1.1), otherwise Transmit diversity (see Clause 7.1.2)"
