IAB-IP-Address field descriptions
iPv4-AddressThis field is used to provide the allocated IPv4 address.
iPv6-AddressThis field is used to provide the allocated IPv6 address.
iPv6-PrefixThis field is used to provide the allocated IPv6 prefix.
