MeasResultUTRA-FDD field descriptions
physCellIdThe physical cell identity of the UTRA-FDD cell for which the reporting is being performed.
utra-FDD-EcN0According to CPICH_Ec/No in TS 25.133 [46] for FDD.
utra-FDD-RSCPAccording to CPICH_RSCP in TS 25.133 [46] for FDD.
