Conditional Presence,Explanation
CBR,"The field is optionally present, Need R, when the IE SL-PSSCH-TxParameters is present in SL-CBR-CommonTxConfigList, SL-UE-SelectedConfig, SIB12 or SidelinkPreconfigNR; otherwise the field is not present, need R."
