Parameter,Unit,Cell 1,,,Cell 2,,,Cell 3,,
,,T1,T2,T3,T1,T2,T3,T1,T2,T3
BWchannel,MHz,10,,,5,,,5,,
PDSCH Reference measurement channel defined in A.3.1.1.1,,R.0 FDD,,,N/A,,,N/A,,
PDSCH allocation,,13—36,,,N/A,,,N/A,,
PCFICH/PDCCH/PHICH parameters defined in A.3.1.2.1,,R.6 FDD,,,R.11 FDD,,,R.11 FDD,,
OCNG Patterns defined in A.3.2.1.1 (OP.1 FDD) and in A.3.2.1.16 (OP.16 FDD),,OP.1 FDD,,,OP.16 FDD,,,OP.16 FDD,,
Note 1: See Table A.8.16.1.1-2 for the other specific parameters.,,,,,,,,,,
