Parameter,Unit,Cell 1,,,Cell 2,,,Cell 3,,
,,T1,T2,T3,T1,T2,T3,T1,T2,T3
BWchannel,MHz,10,,,5,,,5,,
PDSCH Reference measurement channel defined in A.3.1.1.2,,R.0 TDD,,,N/A,,,N/A,,
PDSCH allocation,,13—36,,,N/A,,,N/A,,
PCFICH/PDCCH/PHICH parameters defined in A.3.1.2.2,,R.6 TDD,,,R.11 TDD,,,R.11 TDD,,
OCNG Patterns defined in A.3.2.2.1 (OP.1 TDD) and in A.3.2.2.10 (OP.10  TDD),,OP.1 TDD,,,OP.10 TDD,,,OP.10 TDD,,
Note 1:See Table A.8.16.2.1-2 for the other specific parameters.,,,,,,,,,,
