Parameter,Unit,Cell 1,,,Cell 2,,,Cell 3,,
,,T1,T2,T3,T1,T2,T3,T1,T2,T3
BWchannel,MHz,5,,,5,,,5,,
OCNG Patterns defined in A.3.2.1.15 (OP.15.FDD) and in A.3.2.1.16 (OP.16 FDD),,OP.15 FDD,,,OP.16 FDD,,,OP.16 FDD,,
Note:See Table A.8.16.1.1-2 for other cell-specific test parameters.,,,,,,,,,,
