Parameter,Unit,Value,Comment
PRS muting info,,Cell 1: ‘1111111100000000’Cell 2: ‘0000000011111111’Cell 3: ‘1111111100000000’,Correponds to prs-MutingInfo defined in TS 36.355 [24]
T1,s,3,The length of the time interval from the beginning of each test
T2,s,2.56,The length of the time interval that follows immediately after time interval T1
T3,s,2.56,The length of the time interval that follows immediately after time interval T2
