TPMI index,Intermediate precoder matrix (ordered from left to right in increasing order of TPMI index)W',,,,,,,
0 – 7,12211111111,1221111jjjj,1221111-1-1-1-1,1221111-j-j-j-j,1221-11-11-11-1,1221-11-1j-jj-j,1221-11-1-11-11,1221-11-1-jj-jj
8 – 15,12211-1-111-1-1,12211-1-1jj-j-j,12211-1-1-1-111,12211-1-1-j-jjj,1221-1-111-1-11,1221-1-11j-j-jj,1221-1-11-111-1,1221-1-11-jjj-j
