TPMI index,Intermediate precoder matrix  (ordered from left to right in increasing order of TPMI index)W',,,,,,,
0 – 7,12211111111,1221111jjjj,1221111-1-1-1-1,1221111-j-j-j-j,1221j-1-j1j-1-j,1221j-1-jj-1-j1,1221j-1-j-1-j1j,1221j-1-j-j1j-1
8 – 15,1221-11-11-11-1,1221-11-1j-jj-j,1221-11-1-11-11,1221-11-1-jj-jj,1221-j-1j1-j-1j,1221-j-1jj1-j-1,1221-j-1j-1j1-j,1221-j-1j-j-1j1
