,NR Slot length,SRS carrier,Interruption length X1 (slots),
,(ms) of victim cell,switching time (us)Note 1,Sub carrier spacing for aggressor cell (kHz),
,,,15,30
0,1,≤ 200,2,2
,,"300, 500",2,2
,,900,3,3
1,0.5,≤ 200,3,2
,,"300, 500",3,3
,,900,4,4
NOTE 1:NR SRS carrier switching time is UE capability indicated by higher layer parameter SRS-SwitchingTimeNR.,,,,
