Definitions for parameters,Per,M,FDD-TDD DIFF
am-WithLongSN-RedCap-r17Indicates whether the (e)RedCap UE supports AM DRB with 18 bit length of RLC sequence number. This capability is only applicable for (e)RedCap UEs.,UE,No,No
