Definitions for parameters,Per,M,FDD-TDDDIFF,FR1-FR2DIFF
am-WithLongSN-Sidelink-r16Indicates whether the UE supports AM DRB with 18 bit length of RLC sequence number for sidelink.,UE,No,No,No
um-WithLongSN-Sidelink-r16Indicates whether the UE supports UM DRB with 12 bit length of RLC sequence number for sidelink.,UE,No,No,No
