Definitions for parameters,Per,M,FDD-TDDDIFF,FR1-FR2DIFF
"ncr-AdaptiveBeamBackhaulAndC-Link-r18Indicates whether NCR supports backhaul link beam determination based on predefined rule.The UE indicating support of this feature shall also indicate support of timeDurationForQCL, tci-StatePDSCH and additionalActiveTCI-StatePDCCH.",NCR-MT,No,No,No
"ncr-AperiodicBeamInd-AccessLink-r18Indicates whether NCR supports aperiodic beam indication for access link. The UE indicates the value of supported slot-offset for reference slot. The value is selected based on the SCS of the PDCCH received by the NCR-MT. If 0 is reported, the NCR expects that the time resource in NCR-AperiodicFwdConfig of the aperiodic beam indication is at least after the end of time resource for PDCCH carrying the DCI for aperiodic beam indication.",NCR-MT,No,No,No
ncr-BackhaulBeamInd-r18Indicates whether NCR supports dedicated signalling for backhaul link beam indication.The UE indicating support of this feature shall also indicate support of ncr-AdaptiveBeamBackhaulAndC-Link-r18.,NCR-MT,No,No,No
ncr-dft-S-OFDM-WaveformUL-r18Indicates whether the NCR-MT supports DFT-S-OFDM waveform for UL and transform precoding for single-layer PUSCH.,NCR-MT,No,No,No
"ncr-Semi-PersistentBeamInd-AccessLink-r18Indicates whether NCR supports semi-persistent beam indication for access link, priority flag for semi-persistent indication and MAC CE override of the RRC configured of the beam index(es) at activation of semi-persistent beam indication.",NCR-MT,No,No,No
ncr-SimultaneousUL-BackhaulAndC-Link-r18Indicates whether NCR supports simultaneous UL transmission of backhaul link and C-link.,NCR-MT,No,No,No
