Descriptions for parameters,Per,M,FDD-TDD DIFF
"supportedBandListSidelinkEUTRA-r16Indicates E-UTRA frequency bands supported for V2X sidelink communications and parameters supported for each frequency band, as specified in 4.2.16.2.1.",UE,No,No
