Discovery Period [s],"Tmeasure,SL_Relay_Intra [s] (number of discovery periods)","Tevaluate, SL_Relay_Intra [s] (number of discovery periods)"
0.04≤Discovery period≤10.24,Note 1 (4),Note 1 (16)
NOTE 1:Time depends upon the discovery period which is resource reservation period (in mode 2) or SPS transmission periodicity (in mode 1).NOTE 2:SL-RSRP or SD-RSRP can be derived from PSCCH-DMRS and/or PSSCH-DMRS.,,
