Configuration parameter,Value,Meaning
2Rx XR device subscriber,true,The selection provides information that subscriber is an XR device and is permitted to utilise a minimum of two Rx antenna ports for the NR bands where four Rx antenna ports are baseline as given in TS 38.101-1 [18].
