Parameter,Unit,Cell 1,,Cell 2,,Cell 3,
,,Test 1,Test 2,Test 1,Test 2,Test 1,Test 2
E-UTRA RF Channel Number,,1,1,2,2,3,3
Channel Bandwidth (BWchannel),MHz,"5, 10, 20","5, 10, 20","5, 10, 20","5, 10, 20","5, 10, 20","5, 10, 20"
Active PCell,,Cell 1,Cell 1,,,,
Active SCell,,,,Cell 2,Cell 2,Cell 3,Cell 3
TAG configuration,,pTAG,pTAG,sTAG,sTAG,sTAG,sTAG
Special subframe configurationNote1,,6,6,6,6,6,6
Uplink-downlink configurationNote2,,1,1,1,1,1,1
DRX cycle,ms,OFF,80Note7,OFF,80Note7,OFF,80Note7
PDCCH/PCFICH/PHICH Reference measurement channelNote3,,"R.11 TDD , R.6 TDD, R.10 TDD","R.11 TDD , R.6 TDD, R.10 TDD","R.11 TDD , R.6 TDD, R.10 TDD","R.11 TDD , R.6 TDD, R.10 TDD","R.11 TDD , R.6 TDD, R.10 TDD","R.11 TDD , R.6 TDD, R.10 TDD"
OCNG PatternNote4,,"OP.10 TDD , OP.2 TDD, OP.8 TDD","OP.10 TDD , OP.2 TDD, OP.8 TDD","OP.10 TDD , OP.2 TDD, OP.8 TDD","OP.10 TDD , OP.2 TDD, OP.8 TDD","OP.10 TDD , OP.2 TDD, OP.8 TDD","OP.10 TDD , OP.2 TDD, OP.8 TDD"
PBCH_RA,dB,0,0,0,0,0,0
PBCH_RB,,,,,,,
PSS_RA,,,,,,,
SSS_RA,,,,,,,
PCFICH_RB,,,,,,,
PHICH_RA,,,,,,,
PHICH_RB,,,,,,,
PDCCH_RA,,,,,,,
PDCCH_RB,,,,,,,
OCNG_RANote5,,,,,,,
OCNG_RBNote5,,,,,,,
,dBm/15 kHz,-98,-98,-98,-98,-98,-98
,dB,3,3,3,3,3,3
,dB,3,3,3,3,3,3
IoNote6,dBm/4.5 MHz,-68.5,-68.5,-68.5,-68.5,-68.5,-68.5
,dBm/9 MHz,--65.5,--65.5,--65.5,--65.5,--65.5,--65.5
,dBm/18MHz,-62.4,-62.4,-62.4,-62.4,-62.4,-62.4
Timing offset to Cell 1,s,-,,0,,0,
Time alignment error relative to cell 1 Note 8,s,-,,≤ TAE,,≤ TAE,
Propagation condition,-,AWGN,AWGN,AWGN,AWGN,AWGN,AWGN
"Note 1:For the special subframe configuration see table 4.2-1 in TS 36.211.Note 2:For the uplink-downlink configuration see table 4.2-2 in TS 36.211.Note 3:For the reference measurement channels, see clause A.3.1.Note 4:For the OCNG pattern, see clause A.3.2.Note 5:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.Note 6:Io level has been derived from other parameters for information purpose. It is not a settable parameter.Note 7:DRX related parameters are defined in Table A.7.1.x.1-3.Note 8:Time alignment error (TAE) as specified in TS 36.104 [30] clause 6.5.3.1. The TAE value depends upon the type of carrier aggregation.",,,,,,,
