Parameter,Unit,Value,,
,,Test 1,Test 2,Test 3
E-UTRA RF Channel Number,,1,1,1
Channel Bandwidth (BWchannel),MHz,10,10,10
Special subframe configurationNote1,,6,6,6
Uplink-downlink configurationNote2,,1,1,1
DRX cycle,ms,N/A,80Note7,640Note7
PRACH configuration,,PRACH_4CE As specified in A.3.16,,
MPDCCH Reference measurement channelNote3,,R.14 TDD,R.14 TDD,R.14 TDD
OCNG PatternNote4,,OP.11 TDD,OP.11 TDD,OP.11 TDD
PBCH_RA,dB,0,0,0
PBCH_RB,,0,0,0
PSS_RA,,,,
SSS_RA,,,,
PHICH_RA,,,,
PHICH_RB,,,,
MPDCCH_RA,,,,
MPDCCH_RB,,,,
OCNG_RANote5,,,,
OCNG_RBNote5,,,,
,dBm/15 kHz,-98,-98,-98
,dB,3,3,3
,dB,3,3,3
IoNote6,dBm/9 MHz,-65.5,-65.5,-65.5
,dBm/1.08 MHz,N/A,N/A,N/A
Propagation condition,-,AWGN,AWGN,AWGN
"Note 1:For the special subframe configuration see table 4.2-1 in TS 36.211.Note 2:For the uplink-downlink configuration see table 4.2-2 in TS 36.211.Note 3:For the reference measurement channels, see clause A.3.1.Note 4:For the OCNG pattern, see clause A.3.2.Note 5:OCNG shall be used such that both cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols.Note 6:Io level has been derived from other parameters for information purpose. It is not a settable parameter.Note 7:DRX related parameters are defined in Table A.7.1.23.1-3.",,,,
