Number of TX antennas,Number of RX antennas,CE Mode,Propagation conditions and correlation matrix (Annex B),FRC(Annex A),Fraction of maximum throughput,SNR[dB]
1,2,Mode B,ETU 1Hz Low,A3-1,70%,-15.2
