Number of TX antennas,Number of RX antennas,Subcarrier spacing,Number of allocated subcarriers,Propagation conditions and correlation matrix (Annex B),FRC(Annex A),Repetition number,Fraction of  maximum throughput,SNR[dB]
1,2,15KHz,12,ETU 1Hz Low,A16-6,64,70%,-13.9
