NB-IoT channel BW of the lowest/highest carrier received [MHz],Interfering signal centre frequency minimum offset to  the lower/upper Base Station RF Bandwidth edge or sub-block edge inside a sub-block gap [MHz],Type of interfering signal
0.2,±7.5,5MHz E-UTRA signal
