NB-IoTchannel bandwidth of the lowest/highest carrier received [kHz],Interfering RB centre frequency offset to the lower/upper Base Station RF Bandwdith edge or sub-block edge inside a sub-block gap [kHz],Type of interfering signal
200,"±(240 +m*180),m=0, 1, 2, 3, 4, 9, 14","3 MHz E-UTRA signal, 1 RB*"
"Note*:Interfering signal consisting of one resource block is positioned at the stated offset, the channel bandwidth of the interfering signal is located adjacently to the lower/upper Base Station RF Bandwidth edge.",,
