UE SL-D Category,Maximum number of SL-DCH transport block bits received within a TTI,Maximum number of bits of a SL-DCH transport block received within a TTI,Maximum number of SL-DCH transport block bits transmitted within a TTI,Maximum number of bits of a SL-DCH transport block transmitted within a TTI,Maximum number of supported layers for spatial multiplexing in SL-D
SL-D Category 1,11600,232,232,232,1
