E-UTRA band,Class 1 (dBm),Tolerance (dB),Class 2 (dBm),Tolerance (dB),Class 3 (dBm),Tolerance (dB),Class 4 (dBm),Tolerance (dB)
47,,,26,+2/-3,23,+2/-3,,
