Licensed Component Carriers / E-UTRA Band / Harmonic order / Channel BW in UL,,,,,
Licensed Component Carriers,Harmonic order,5MHz,10MHz,15MHz,20MHz
21,2,+/- 12.5,+/- 25,+/- 37.5,+/- 50
NOTE 1:Even though UL harmonic does not fall directly into Band 49 the exclusion region still applies.NOTE 2:The center of the exclusion region is obtained by multiplying the UL channel center frequency by the harmonic order.,,,,,
