Frequency band,Channel bandwidth / Spectrum emission limit (dBm),Measurement bandwidth
,"5, 10, 15, 20 MHz",
9 kHz f 3530 MHz,-40,1 MHz
3720 MHz f 5th harmonic of the upper frequency edge of the UL operating band,,
