E-UTRA CA Configuration,Class 1 (dBm),Tolerance (dB),Class 2 (dBm),Tolerance (dB),Class 3 (dBm),Tolerance (dB),Class 4 (dBm),Tolerance (dB)
CA_4A-4A,,,,,23,+2/-2,,
"NOTE 1:For transmission bandwidths (Figure 5.6-1) confined within FUL_low and FUL_low + 4 MHz or FUL_high – 4 MHz and FUL_high, the maximum output power requirement is relaxed by reducing the lower tolerance limit by 1.5 dBNOTE 2:PPowerClass is the maximum UE power specified without taking into account the toleranceNOTE 3: For intra-band non-contiguous carrier aggregation the maximum power requirement should apply to the total transmitted power over all component carriers (per UE).",,,,,,,,
