,CA bandwidth class / CA E-UTRAACLR / Measurement bandwidth
,CA bandwidth class C
CA E-UTRAACLR,31 dB
CA E-UTRA channel Measurement bandwidth,BWChannel_CA - 2* BWGB
Adjacent channel centre frequency offset (in MHz),+ BWChannel_CA/- BWChannel_CA
