,Channel bandwidth / ACLR / Measurement bandwidth,
,10 MHz,20 MHz
ACLR,31 dB,31 dB
E-UTRA channel Measurement bandwidth,9.0 MHz,18 MHz
Adjacent channel centre frequency offset [MHz],+10/-10,+20/-20
