Parameters for transmitter intermodulation,,
BW Channel (UL),15 kHz (1 tone at sub-carrier 5 or 6),
Interference Signal Frequency Offset,180 kHz,360 kHz
Interference CW Signal Level,-40dBc,
Intermodulation Product,-20 dBc,-39 dBc
Measurement bandwidth,30 kHz,30 kHz
