Frequency band(MHz),Channel bandwidth /Spectrum emission limit(dBm),Measurement bandwidth
,"1.4 MHz, 3 MHz, 5 MHz, 10 MHz, 15 MHz, 20 MHz",
1400 ≤ f ≤ 1427,-32,27MHz
NOTE 1:This requirement shall be verified with UE transmission power configured as high as possible but no higher than 15 dBm.,,
