Parameters for wideband intermodulation,
Category NB1 or NB2 signal power,REFSENS + 12 dB
CW interferer signal power,- 46 dBm
1.4 MHz E-UTRA interferer signal power,- 46 dBm
CW interferer offset,± 2.2 MHz
1.4 MHz E-UTRA interferer offset,± 4.4 MHz
