Network Signalling value,Requirements (subclause),E-UTRA Band,Channel bandwidth (MHz),A-MPR (dB)
NS_33,6.6.2.2.4 (A-SEM)6.6.3.2 (A-SE)6.6.2G,47,10,Table 6.2.4G-2
