,Channel bandwidth / E-UTRAACLR2 / Measurement bandwidth
,20 MHz
E-UTRAACLR2,40 dBc
E-UTRA channel Measurement bandwidth,NOTE 1
Adjacent channel centre frequency offset [MHz],+40/-40
NOTE 1:18 MHz for E-UTRA channels assigned within 5150-5350 MHz; 19 MHz for E-UTRA channels assigned within 5470-5725 MHz.,
