Duplex,Table,Name,BW,Mod,TCR,RB,RBOffset,UE Categ,Notes
FDD,Table A.2.2.1.3-1,,1.4,64QAM,3/4,6,,"5,8","UL category 5, 8, 13, 14"
FDD,Table A.2.2.1.3-1,,3,64QAM,3/4,15,,"5,8","UL category 5, 8, 13, 14"
FDD,Table A.2.2.1.3-1,,5,64QAM,3/4,25,,"5,8","UL category 5, 8, 13, 14"
FDD,Table A.2.2.1.3-1,,10,64QAM,3/4,50,,"5,8","UL category 5, 8, 13, 14"
FDD,Table A.2.2.1.3-1,,15,64QAM,3/4,75,,"5,8","UL category 5, 8, 13, 14"
FDD,Table A.2.2.1.3-1,,20,64QAM,3/4,100,,"5,8","UL category 5, 8, 13, 14"
