Bandwidth,Relative power level  [dB],NPDCCH and corresponding NPDSCHData
,Subframe,
,Unused subframes,
200KHz,0,Note 2
"Note 1:These subframes are assigned to an arbitrary number of virtual UEs with one NPDSCH per virtual UE with corresponding NPDCCH; the data transmitted over the OCNG NPDSCHs shall be uncorrelated pseudo random data, which is QPSK modulated. The parameteris used to scale the power of NPDSCH and NPDCCH.Note 2:Subframes and/or REs available for narrowband IOT DL transmission depend on the in-band, guard band or standalone mode indicated in MIB, and scheduling delay between NPDCCH, NPDSCH, NPUSCH format 2 and NPDCCH specified in test cases.Note 3:If two or more transmit antennas with NRS are used in the test, the OCNG shall be transmitted to the virtual users by all the transmit antennas with NRS according to transmit diversity scheme. The parameter applies to each antenna port separately, so the transmit power is equal between all the transmit antennas with NRS used in the test.",,
