Duplex,Table,Name,BW,Mod,TCR,RB,RBOffset,UE Categ,Notes
TDD,Table A.2.3.1.4-1,,1.4,256QAM,4/5,6,,,UL category ≥ 15
TDD,Table A.2.3.1.4-1,,3,256QAM,4/5,15,,,UL category ≥ 15
TDD,Table A.2.3.1.4-1,,5,256QAM,4/5,25,,,UL category ≥ 15
TDD,Table A.2.3.1.4-1,,10,256QAM,4/5,50,,,UL category ≥ 15
TDD,Table A.2.3.1.4-1,,15,256QAM,4/5,75,,,UL category ≥ 15
TDD,Table A.2.3.1.4-1,,20,256QAM,4/5,100,,,UL category ≥ 15
