Parameter,Unit,Value,,,,,
Reference channel,,R.55 TDD,R.56 TDD,R.57 TDD,R.58 TDD,R.59 TDD,R.55 TDD
Number of transmitter antennas,,2,2,2,2,2,2
Channel bandwidth,MHz,10,10,10,10,10,10
Number of OFDM symbols for PDCCH,symbols,2,2,1,1,1,2
Aggregation level,CCE,4,16,2,8,2,4
DCI Format,,2A,2A,2C,2C,2D,2C
