Duplex,Table,Name,BW,Mod,TCR,RB,RBOffset,UE Categ,Notes
FDD / TDD,Table A.3.6-1,R.18,10,PHICH,,,,,
FDD / TDD,Table A.3.6-1,R.19,10,PHICH,,,,,
FDD,Table A.3.6.1,R.19-1,5,PHICH,,,,,
FDD / TDD,Table A.3.6-1,R.20,5,PHICH,,,,,
FDD / TDD,Table A.3.6-1,R.24,10,PHICH,,,,,
