Duplex,Table,Name,BW,Mod,TCR,RB,RBOffset,UE Categ,Notes
FDD,,,,,,,,,
FDD,Table A.3.3.1-7,R.49 FDD,20,64QAM,0.84-0.87,100,,≥ 5,
FDD,Table A.3.3.1-7,R.49-1 FDD,10,64QAM,0.84-0.87,50,,≥2,
FDD,Table A.3.3.1-7,R.49-2 FDD,5,64QAM,0.84-0.86,25,,≥2,
TDD,,,,,,,,,
TDD,Table A.3.4.1-7,R.49 TDD,20,64QAM,0.81-087,100,,≥ 5,
TDD,Table A.3.4.1-7,R.49-1 TDD,15,64QAM,0.80-0.86,75,,≥ 3,
