,Information fields  for wideband PMI,,,,,,Information fields  for wideband PMI or per subband PMI,,,
,,,,,,,,,,
Rank=1SBAmp off,,,,,N/A,N/A,,N/A,N/A,N/A
Rank=2SBAmp off,,,,,,,,,N/A,N/A
Rank=1SBAmp on,,,,,N/A,N/A,,N/A,,N/A
Rank=2SBAmp on,,,,,,,,,,
