,,,,,,,,,,,,,,,
0,16,4,8,8,24,12,3,16,9,20,14,24,21,28,27
1,23,5,30,9,7,13,2,17,11,21,15,25,22,29,28
2,18,6,10,10,0,14,1,18,12,22,19,26,25,30,29
3,17,7,6,11,5,15,4,19,13,23,20,27,26,31,31
