,,,,,,,,,,,,,,,
0,0,4,3,8,8,12,10,16,12,20,14,24,24,28,27
1,1,5,5,9,16,13,18,17,20,21,22,25,25,29,29
2,2,6,6,10,9,14,11,18,13,22,15,26,26,30,30
3,4,7,7,11,17,15,19,19,21,23,23,27,28,31,31
