DRX cycle length (s),Tmeasure_inter (s) (DRX cycles) (normal performance),Tmeasure_inter (s) (DRX cycles) (reduced performance)
≤0.08,Non DRX Requirements in clause 8.1.2.3.1.1 are applicable,Non DRX Requirements in clause 8.1.2.3.1.1 are applicable
0.08<DRX-cycle≤2.56,"Note (10*Kn*Nfreq,n)","Note (10*Kr*Nfreq,r)"
Note: Time depends upon the DRX cycle in use,,
