eDRX_CONN cycle length (s),Tmeasure_inter_UE cat M1_NC  (s) (eDRX_CONN cycles)
2.56<eDRX_CONN cycle≤10.24,Note (5* Kinter_M1 *  KRSTD_M1_NC)
Note:Time depends upon the eDRX_CONN cycle in use.,
