Reported value,Measured quantity value,Unit
MBSFN_RSRQ_00,MBSFN_RSRQ  -31,dB
MBSFN_RSRQ_01,-31  MBSFN_RSRQ < -30.4,dB
MBSFN_RSRQ_02,-30.4  MBSFN_RSRQ < -29.8,dB
…,…,…
MBSFN_RSRQ_30,-13.6  MBSFN_RSRQ < -13,dB
MBSFN_RSRQ_31,-13  MBSFN_RSRQ,dB
