eDRX_CONN cycle length (s),Tmeasure_TDD_UE_Rx_Tx1 (s) (eDRX_CONN cycles)
2.56<eDRX_CONN cycle≤10.24,Note (5)
Note: Time depends upon the eDRX_CONN cycle in use,
