Reported value,Measured quantity value,Unit
MBSFN_RSRP_00,MBSFN_RSRP  -156,dBm / 370.37Hz
MBSFN_RSRP_01,-156  MBSFN_RSRP < -155,dBm / 370.37Hz
MBSFN_RSRP_02,-155  MBSFN_RSRP < -154,dBm / 370.37Hz
…,…,…
MBSFN_RSRP_95,-62  MBSFN_RSRP < -61,dBm / 370.37Hz
MBSFN_RSRP_96,-61  MBSFN_RSRP < -60,dBm / 370.37Hz
MBSFN_RSRP_97,-60  MBSFN_RSRP,dBm / 370.37Hz
