Reported value,Measured quantity value,Unit
TIME_ADVANCE_00,TADV  2,Ts
TIME_ADVANCE_01,2  TADV < 4,Ts
TIME_ADVANCE_02,4  TADV < 6,Ts
…,…,…
TIME_ADVANCE_2046,4092  TADV < 4094,Ts
TIME_ADVANCE_2047,4094  TADV < 4096,Ts
TIME_ADVANCE_2048,4096  TADV < 4104,Ts
TIME_ADVANCE_2049,4104  TADV < 4112,Ts
…,…,…
TIME_ADVANCE_7688,49216  TADV < 49224,Ts
TIME_ADVANCE_7689,49224  TADV < 49232,Ts
TIME_ADVANCE_7690,49232  TADV,Ts
