Reported value,Measured quantity value,Unit
MBSFN_RSRP_00,MBSFN_RSRP  -143,dBm / 7.5 kHz
MBSFN_RSRP_01,-143  MBSFN_RSRP < -142,dBm / 7.5 kHz
MBSFN_RSRP_02,-142  MBSFN_RSRP < -141,dBm / 7.5 kHz
…,…,dBm / 7.5 kHz
MBSFN_RSRP_95,-49  MBSFN_RSRP < -48,dBm / 7.5 kHz
MBSFN_RSRP_96,-48  MBSFN_RSRP < -47,dBm / 7.5 kHz
MBSFN_RSRP_97,-47  MBSFN_RSRP,dBm / 7.5 kHz
