Reported value,Measured quantity value,Unit
MBSFN_RSRQ_00,MBSFN_RSRQ  -32,dB
MBSFN_RSRQ_01,-32  MBSFN_RSRQ < -31.4,dB
MBSFN_RSRQ_02,-31.4  MBSFN_RSRQ < -30.8,dB
…,…,…
MBSFN_RSRQ_30,-14.6  MBSFN_RSRQ < -14,dB
MBSFN_RSRQ_31,-14  MBSFN_RSRQ,dB
