Reported value,Measured quantity value,Unit
MBSFN_RSRP_00,MBSFN_RSRP  -148,dBm / 2.5 kHz
MBSFN_RSRP_01,-148  MBSFN_RSRP < -147,dBm / 2.5 kHz
MBSFN_RSRP_02,-147  MBSFN_RSRP < -146,dBm / 2.5 kHz
…,…,…
MBSFN_RSRP_95,-54  MBSFN_RSRP < -53,dBm / 2.5 kHz
MBSFN_RSRP_96,-53  MBSFN_RSRP < -52,dBm / 2.5 kHz
MBSFN_RSRP_97,-52  MBSFN_RSRP,dBm / 2.5 kHz
