Reported value,Measured quantity value,Unit
NRSRQ_-30,NRSRQ  -34,dB
NRSRQ_-29,-34  NRSRQ < -33.5,dB
…,…,…
NRSRQ_-02,-20.5  NRSRQ < -20,dB
NRSRQ_-01,-20  NRSRQ < -19.5,dB
NRSRQ_00,NRSRQ  -19.5,dB
NRSRQ_01,-19.5  NRSRQ < -19,dB
NRSRQ_02,-19  NRSRQ < -18.5,dB
…,…,…
NRSRQ_32,-4  NRSRQ < -3.5,dB
NRSRQ_33,-3.5  NRSRQ < -3,dB
NRSRQ_34,-3  NRSRQ,dB
NRSRQ_35,-3  NRSRQ < -2.5,dB
NRSRQ_36,-2.5  NRSRQ < -2,dB
…,…,…
NRSRQ_45,2  NRSRQ < 2.5,dB
NRSRQ_46,2.5  NRSRQ,dB
