Frequency Range of the pair of carriers,Maximum receive timing difference between source and tagettarget cell (µs) for sync DAPS handover,Maximum transmit timing difference between source and tagettarget cell (µs) for sync DAPS handover
Between FR1 and FR2,25,26.1
