Frequency range and band of cell used for uplink transmission,(Unit: TC)NTA offset
FR1 FDD or TDD band with neither E-UTRA–NR nor NB-IoT–NR coexistence case,25600 (Note 1)
FR1 FDD band with E-UTRA–NR and/or NB-IoT–NR coexistence case,0 (Note 1)
FR1 TDD band with E-UTRA–NR and/or NB-IoT–NR coexistence case,39936 (Note 1)
FR2,13792
"Note 1:The UE identifies  based on the information n-TimingAdvanceOffset as specified in TS 38.331 [2]. For UL-WUS transmission for OD-SIB1, UE identifies NTA offset based on the information n-TimingAdvanceOffset from UL-WUS configuration as specified in TS 38.331 [2]. If UE is not provided with the information                                    n-TimingAdvanceOffset, the default value of  is set as 25600 for FR1 band. In case of multiple UL carriers in the same TAG, UE expects that the same value of n-TimingAdvanceOffset is provided for all the UL carriers according to clause 4.2 in TS 38.213 [3] and the value 39936 of  can also be provided for an FDD serving cell.Note 2:VoidNTA offsetNTA offsetNTA offset",
