Frequency Range of the pair of carriers,Maximum receive timing difference (µs)
FR1,33
FR2-1,8 note1
Between FR1 and FR2-1,25
Between FR1 and FR2-2,25
NOTE1:This requirement applies to the UE capable of independent beam management for FR2-1 inter-band CA.,
