Configuration,Description
1,"PCell: 15 kHz SSB SCS, 10 MHz bandwidth, FDD duplex mode;Neighbouring cell: 15 kHz SSB SCS, 3 MHz bandwidth, FDD duplex modeScell: 15 kHz SSB SCS, 3 MHz bandwidth, FDD duplex mode"
