Parameter,,Unit,Cell 1,,Cell 2,,Cell 3,
,,,Sub-test 1,Sub-test 2,Sub-test 1,Sub-test 2,Sub-test 1,Sub-test 2
NR RF Channel Number,,,1,,1,,1,
Correlation Matrix and Antenna Configuration,,,1x2 Low,,1x2 Low,,1x2 Low,
OCNG patterns defined in A.3.2.1,,,OP.1,,OP.1,,OP.1,
PRACH configuration,,,FR1 PRACH configuration 1,,FR1 PRACH configuration 1,,FR1 PRACH configuration 1,
Note 3,"Config 1,2",dBm/SCS,-98,,-98,,-98,
,Config 3,dBm/SCS,-95,,-95,,-95,
PRS,"Config 1,2,3",dB,-5.45,1,-11.67,-1.2,-11.67,-1.2
Io Note 4,"Config 1,2",dBm/19.08 MHz,-65.43,-61.18,-65.43,-61.18,-65.43,-61.18
,Config 3,dBm/47.88 MHz,-61.44,-57.20,-61.44,-57.20,-61.44,-57.20
PRS,"Config 1,2,3",dB,-6,-3,-13,-6,-13,-6
PRS-RSRPNote 4,"Config 1,2",dBm/SCS,-103.45,-97,-109.67,-99.2,-109.67,-99.2
,Config 3,,-100.45,-94,-106.67,-96.2,-106.67,-96.2
SS-RSRPNote 4,"Config 1,2",dBm/SCS,-88,-97,-88,-99.2,-88,-99.2
,Config 3,,-85,-94,-85,-96.2,-85,-96.2
Propagation Condition,,,AWGN,,,,,
NOTE 1: OCNG shall be used such that active cells are fully allocated and a constant total transmitted power spectral density is achieved for all OFDM symbols other than those in the subframes with transmitted PRS.NOTE 2:The resources for uplink transmission are assigned to the UE prior to the start of time period T2.NOTE 3:Interference from other cells and noise sources not specified in the test are assumed to be constant over subcarriers and time and shall be modelled as AWGN of appropriate power for  to be fulfilled.NOTE 4:RSRP and Io levels have been derived from other parameters for information purposes. They are not settable parameters themselves.,,,,,,,,
