,Channel bandwidth / NRACLR / Measurement bandwidth,,,
,50MHz,100MHz,200MHz,400MHz
"NRACLR for band n257, n258, n261",17 dB,17 dB,17 dB,17 dB
"NRACLR for band n259, n260, n262",16 dB,16 dB,16 dB,16 dB
NR channel measurement bandwidth (MHz),47.58,95.16,190.20,380.28
Adjacent channel centre frequency offset (MHz),+50/-50,+100/-100,+200/-200,+400/-400
