,Channel bandwidth / NRACLR / Measurement bandwidth,,,,
,100MHz,400MHz,800MHz,1600MHz,2000MHz
NRACLR for band n263,15dB,15 dB,15 dB,15 dB,15 dB
NR channel measurement bandwidth (MHz),95.16,381.12,715.20,1429.44,1705.92
Adjacent channel centre frequency offset (MHz),+100/-100,+400/-400,+800/-800,+1600/-1600,+2000/-2000
