,Channel bandwidth for Single Carrier,,,,Intra band contiguous CA
,50 MHz,100 MHz,200 MHz,400 MHz,
BWInterferer,50 MHz,100 MHz,200 MHz,400MHz,BWChannel_CA
RB,NOTE1,,,,
NOTE 1:The RB configured for interfering signal is the same as maximum RB number defined in Table 5.3.2-1 for each sub-carrier spacing.,,,,,
