Operating band,,Channel bandwidth / Transmit OFF power (dBm) / measurement bandwidth,,,
,100 MHz,400 MHz,800 MHz,1600 MHz,2000 MHz
n263,-35,-35,-35,-35,-35
,95.16 MHz,381.12 MHz,715.20,1429.44,1705.92
